text,entity,umap_x,umap_y,tsne_x,tsne_y,type
McSwain Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f0d0af,8.017497,-3.492745,-15.032999,54.66224,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Jackson Lake Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f1448b,9.169314,-3.8329544,-37.96837,50.313976,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Butt Valley Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f194ab,8.47139,-3.2543223,-17.429914,49.49158,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Philadelphia Ditch,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f1b15d,16.474243,2.7944424,-60.134655,-37.480076,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Pit 6 Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f2519f,7.474362,-4.428602,-23.324997,65.841034,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Lower Bucks Lake Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f2ea32,9.650221,-3.4462593,-39.893414,45.6713,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Main Tuolumne Canal,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f2fefe,10.755021,-1.8843154,-42.88386,14.144374,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Chili Bar Reservoir,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f30e1d,8.056243,-2.0738711,4.5850806,35.93595,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Moccasin Reservoir,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f39707,9.191001,-3.5151637,-26.561653,52.50602,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Whitewater River Groundwater Replenishment Facility,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f48122,10.962327,-0.7578041,-38.217907,6.871553,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Junction Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f5e4c1,8.557603,-3.3376706,-26.763578,47.11915,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Faucherie Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f6644e,8.480758,-3.7599142,-29.114208,55.28382,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Poe Reservoir,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f70928,8.587353,-3.6151993,-28.708797,56.7132,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
W. P. Whitsett Intake Pumping Plant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f7b56c,8.167924,-2.6375942,-13.74307,42.242897,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Grizzly Forebay,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f7ec85,8.677105,-2.7997556,-22.440525,38.005695,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Mammoth Pool Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f7eef3,8.487633,-3.1959455,-22.077345,47.771946,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
New Exchequer Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f83505,8.376418,-4.3746424,-21.126583,56.236916,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Pit 5 Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f8cd39,7.4011617,-4.4041986,-21.574379,66.12876,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Judge Francis Carr Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_f94c27,0.9638169,-2.5336175,40.19757,50.380688,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Dutch Flat No. 1 Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fa0855,7.5670314,-3.8569891,-17.058392,59.686974,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Halsey Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fa3eb1,7.9236827,-3.4079707,-14.196128,52.96277,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Forbestown Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fb1a2a,8.276153,-3.317774,-16.132656,49.5206,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Kerckhoff No. 2 Tunnel,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fc3abb,7.3507595,-4.085608,-20.92516,61.943584,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Lake Fordyce Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fcc9e2,9.1526575,-3.791374,-37.995644,48.929417,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Eastwood Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fcfdd4,8.235304,-3.2922146,-16.37062,50.592045,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Merced Falls Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fd0d7e,8.9181595,-3.0036485,-17.996489,48.417484,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Wishon Reservoir,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fd7f68,8.770504,-3.9659941,-34.89716,53.66482,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Chili Bar Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fdf452,7.9504056,-2.036734,4.6283255,35.97511,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Putah South Canal,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fdfdb9,10.868925,-1.8196934,-44.919292,14.240958,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
McCloud Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_fe376c,8.782825,-3.8858972,-35.797054,52.02743,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Santa Clara Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_ff3e0f,11.978762,-3.0032635,-60.406235,17.363693,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Slab Creek Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_14f127,8.954673,-3.2591763,-28.284466,42.240326,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
South Bay Aqueduct,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_164d27,10.963772,-1.7009324,-45.75991,13.947591,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Butt Valley Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1696,9.0853815,-3.5157757,-35.28158,44.0577,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Camp Far West Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_16bffd,9.459111,-3.4621928,-46.727715,37.78813,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Shasta Lake,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_18642b,9.45743,-3.9632945,-43.925285,47.11883,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Thermalito Diversion Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1be02d,8.281672,-2.6752841,-16.130148,39.19388,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Tuolumne River,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1cc046,9.785624,-2.0017686,-35.073112,24.963816,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Red Bluff Diversion Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_20c851,9.198254,-3.1846666,-32.545303,42.079987,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Ward Tunnel,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_227d9b,8.263741,-2.8862898,-19.848442,42.938904,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
San Dieguito River,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_2473b7,9.598473,-1.5953803,-30.47999,21.108238,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Putah Diversion Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_2540d8,8.600262,-3.3509688,-28.877619,46.038857,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
New Bullards Bar Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_28d535,8.419266,-4.398594,-22.744068,55.040783,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Ballona Wetlands,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_2b236c,9.123188,-0.6178613,-13.167678,16.024778,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Angeles National Forest,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_2b63ec,7.529952,1.5459301,-14.309252,-19.865526,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Jaybird Tunnel,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_2ba361,8.3187275,-2.984365,-10.7959795,53.575348,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Stanislaus Afterbay Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_2da870,8.592596,-3.7742496,-32.15875,50.327976,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Spaulding No. 2 Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_31bbbf,7.333047,-3.8166742,-13.639226,59.859867,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
DeSabla Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_324fc8,8.418769,-3.6333888,-27.937374,54.478867,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Thermalito Afterbay,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_33e120,8.000673,-2.5575178,-6.955019,44.647865,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Parker Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_352d15,8.615509,-3.8701205,-31.224821,51.685276,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Auburn Ravine,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_3537d2,9.11517,-2.7902725,-8.123363,24.09615,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Humboldt Bay National Wildlife Refuge Complex,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_373ae5,7.5538,0.26513314,-20.754705,-29.960262,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Little Grass Valley Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_38ff15,9.394033,-3.4682076,-39.84516,41.512623,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Grizzly Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_38ffa0,8.645802,-2.847725,-22.321852,37.824276,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Lower Bucks Lake,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_391dd7,9.694671,-3.5109909,-40.026733,45.6396,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Los Padres National Forest,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_398c8a,7.5194364,1.5449296,-13.726827,-18.90162,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Natomas Cross Canal,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_3b43c2,9.745911,-2.215281,-40.324753,15.840801,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Shasta Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_3b76c0,8.474745,-3.7508872,-29.184061,53.75595,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Smith River,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_3bed95,9.911659,-2.2203135,-38.404922,27.202898,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Clear Lake,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_3db7ad,9.498298,-3.493078,-46.245758,44.121166,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Dam Five Lake,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_42c0b1,7.760889,-4.2389226,-29.543598,64.49834,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Eldorado National Forest,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_44dd3b,7.547743,1.4854985,-16.347073,-18.276682,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Sly Creek Reservoir,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_44f68d,8.884731,-3.4981353,-33.255043,48.1394,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Drum Canal,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_4591b0,8.652229,-3.3380356,-27.198744,50.778984,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Bolinas Lagoon,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_46a72e,9.320469,-1.0094705,-25.18391,19.3911,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Lake Spaulding,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_480562,9.27637,-4.113297,-41.709667,49.916603,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Little Johns Creek Diversion Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_489abc,9.230741,-3.1845737,-31.790369,43.099514,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Butte Canal,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_48d617,9.586595,-3.063514,-36.833546,36.81479,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
James B. Black Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_497031,0.9346401,-2.4212182,40.428364,54.480537,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Poe Powerhouse,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_4b9678,8.035949,-3.4282246,-14.150525,53.89897,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Tulloch Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_4c0b26,8.499819,-3.8854194,-32.572674,55.777977,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Middle Eastside Bypass,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_4c5623,11.222019,-1.7922691,-71.083916,-4.5059023,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Napa-Sonoma Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_4cff70,11.7271805,-2.9502044,-63.33205,20.8186,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Doulton Tunnel,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_53bded,8.351927,-3.0020378,-20.217129,43.444942,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Salton Sea,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_568504,9.480564,-1.1121225,-31.18948,-13.411869,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Beardsley Dam,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_5a4bd4,8.368059,-3.8186824,-32.444324,54.668324,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
